,label,text
172,drug reaction,My tongue also has a metallic aftertaste in addition to a change in taste and scent. occasionally get acute muscle and joint ache
173,drug reaction,"I have headaches and migraines, and I have been having difficulties sleeping. My entire body has been shaking and twitching. Sometimes I become lightheaded."
174,drug reaction,"When I have a fever, I feel quite woozy and lightheaded. My heart is pounding, and my head is absolutely foggy. My ability to think properly is impaired, and everything appears to be somewhat blurry."
175,drug reaction,"My rashes occasionally cause my skin to peel off. I'm more susceptible to illnesses as a result. I start to tremble sometimes, and my hands start to shake."
176,drug reaction,"Both chest pain and extreme nausea are present. Recently, my chest has been hurting. I frequently shiver a lot and am really anxious."
177,drug reaction,"My body itches all over, and I have rashes on my back and chest. My skin can be flaky on sometimes, which commonly results in body marks."
178,drug reaction,"I'm losing hair, and my hair's texture has considerably altered. My dandruff is becoming worse, and my dry, itchy scalp. My skin is getting quite dry as well."
179,drug reaction,"My desire for sex has dropped, and I'm having trouble having sex. I frequently get brain fog, as well as feeling somewhat bewildered."
180,drug reaction,"I've noticed a difference in my monthly cycle and an unexpected vaginal discharge. I become irritable every now and again, and my moods swing a lot."
181,drug reaction,I have put on a lot of weight and am now very obese. I have different urges and different appetites.
182,drug reaction,I have terrible mental clarity and find it difficult to stay focused. I regularly forget things and have problems remembering things.
183,drug reaction,"Along with a change in taste and smell, my tongue also has a metallic aftertaste. occasionally get severe joint and muscular pain"
184,drug reaction,"I suffer migraines and headaches, and I've been having trouble falling asleep. My whole body has been trembling and shivering. At times, I have dizziness."
185,drug reaction,"I am quite queasy and dizzy when I have a temperature. My brain is completely cloudy, and my heart is racing. I'm having trouble thinking straight, and everything seems a little fuzzy."
186,drug reaction,"Sometimes my skin starts to flake off from my rashes. I'm more prone to becoming sick as a result. On occasion, my hands begin to quiver and I begin to tremble."
187,drug reaction,There is severe nausea and chest discomfort. My chest has been aching lately. I'm really nervous and shiver a lot of the time.
188,drug reaction,"I have rashes on my back and chest, and my entire body itches. My skin may be dry and flaky at times, which frequently leaves body marks."
189,drug reaction,"I'm shedding hair, and the texture of my hair has changed significantly. My dry, itchy scalp and dandruff are becoming worse. My skin is also becoming pretty dry."
190,drug reaction,"I no longer want to have sex, and it's difficult for me to do so. I regularly have brain fog and a sense of confusion."
191,drug reaction,"My monthly cycle has changed, and I've had an unexpected vaginal discharge. I occasionally lose my temper, and my moods change a lot."
192,drug reaction,I've gained a lot of weight and am currently quite fat. I have many inclinations and cravings.
193,drug reaction,I have awful mental clarity and have trouble focusing. I frequently forget things and struggle with memory.
194,drug reaction,"My tongue also changes in taste and scent, leaving a metallic aftertaste. can have excruciating joint and muscle pain"
195,drug reaction,"I have headaches and migraines, and I have been having difficulties sleeping. I've been shaking and shivering all over. Sometimes I become lightheaded."
196,drug reaction,"When I have a temperature, I feel pretty nauseous and lightheaded. My heart is pounding, and my mind is absolutely foggy. Everything feels a little hazy to me, and I'm having difficulties thinking clearly."
197,drug reaction,"My rashes occasionally cause my skin to start to fall off. I'm more likely to get ill as a result. My hands occasionally start to tremble, and I start to shake."
198,drug reaction,"Chest pain and severe nausea are present. Recently, my chest has been hurting. I tremble a lot and am quite anxious."
199,drug reaction,"My entire body itches, and I have rashes on my back and chest. Sometimes my skin might be dry and flaky, which often results in body stains."
200,peptic ulcer disease,"I have a burning sensation in my upper abdomen, ofetn between or at night. I have heartburn and indigestion and often feel very nauseous"
201,peptic ulcer disease,I have bloating and a feeling of uneasiness. I have been experiencing weight loss and a loss of appetite. Sometimes I have dark and tarry stools and blood in my vomit
202,peptic ulcer disease,I have difficulty swallowing food and often get a sensation of the food getting stuck in my throat. I have constant belching and bloating. There is a persitent sour taste in my mouth
203,peptic ulcer disease,I have been having bloody stools which has resulted in bloos loss and loss of iron. Thiis has caused me anemia and I feel very weak in general
204,peptic ulcer disease,"I have persistant, gnawing hunger and apetite. Sometimes I get abdominal cramps and spasms. There is bloating and gas after eating which causes me a great deal of uneasiness"
205,peptic ulcer disease,"I have changes in my bowel movements, such as constipation and diarrhea. I have a loss of appetite and energy and often feel very fatigued"
206,peptic ulcer disease,I have abdominal pain and it gets only worse if I bend over or lie down. I feel discomfort when I eat certain foods such as spicy or acidic food. Sometimes I get loose stools because of this
207,peptic ulcer disease,I have difficulty sleeping due to abdominal pain or discomfort. I have a loss of appetite and feel fatigued after going to the bathroom. I feel very tited all the time
208,peptic ulcer disease,I have a sour acidic taste in my mouth. I have frequent belching and burping. I have a feeling of pressure or fullness in my upper abdomen that last for a few hours
209,peptic ulcer disease,I have unintended weight loss and difficulty gaining weight. I have pain and discomfort that is relieved by taking antacids. My mouth tastes very bad
210,peptic ulcer disease,"Occasionally throughout the day or at night, I have burning in my upper abdomen. I get indigestion, heartburn, and frequent bouts of extreme nausea."
211,peptic ulcer disease,"Bloating and unease are both present in me. I've been losing weight and losing interest in food. I occasionally get tarry, black stools and vomit that contains blood."
212,peptic ulcer disease,"I have trouble swallowing, and I frequently feel like food is getting stuck in my throat. I feel bloated and belch constantly. I always get a sour taste in my mouth."
213,peptic ulcer disease,"My bloody stools have caused me to lose iron and bloos, among other things. I now have anaemia from this, and I generally feel quite weak."
214,peptic ulcer disease,"My hunger and appetite are persistent and ravenous. Periodically, my stomach may cramp and spasm. After eating, I have bloating and gas, which makes me quite uncomfortable."
215,peptic ulcer disease,"My bowel motions have changed; they've been constipated and diarrhoeal. I lack energy, appetite, and frequently feel really exhausted."
216,peptic ulcer disease,"I have stomach ache, and bending over or lying down just makes it worse. When I consume certain meals, such as spicy or acidic cuisine, I have discomfort. This sometimes causes me to have loose stools."
217,peptic ulcer disease,"I have trouble falling or staying asleep because of stomach ache. After using the restroom, I feel drained and lose my appetite. I constantly feel really anxious."
218,peptic ulcer disease,"My mouth is filled with a sour, acidic flavour. My burping and belching are frequent. For a few hours, I get pressure or fullness in my upper belly."
219,peptic ulcer disease,I lose weight unintentionally and find it challenging to acquire weight. I use antacids to ease the pain and discomfort I experience. My mouth feels horrible.
220,peptic ulcer disease,"I occasionally have burning in my upper abdomen throughout the day or at night. I get heartburn, indigestion, and regular episodes of severe nausea."
221,peptic ulcer disease,"I feel bloated and uneasy at the same time. I've been losing weight, and I no longer like eating. I occasionally get bloody vomit and dark, tarry stools."
222,peptic ulcer disease,I often feel like food is getting caught in my throat and have problems swallowing. I feel bloated and frequently belch. I constantly have a bitter aftertaste.
223,peptic ulcer disease,"I've lost a lot of stuff because of my bloody stools, including iron and bloos. Because of this, I now have anaemia and usually feel fairly weak."
224,peptic ulcer disease,"My appetite and chronic hunger are both ferocious. My stomach may occasionally ache and spasm. I have gas and bloating after eating, which is really painful."
225,peptic ulcer disease,My bowel movements have become constipated and diarrheal. I often feel quite tired and lack both energy and appetite.
226,peptic ulcer disease,"Bending down or reclining down only makes my stomach feel more. I have pain after eating some foods, such as hot or acidic food. I occasionally get loose stools as a result of this."
227,peptic ulcer disease,"Due to a stomach discomfort, I have problems sleeping or staying asleep. I am exhausted after using the bathroom and lose my appetite. I'm quite nervous all the time."
228,peptic ulcer disease,"A sour, acidic taste is all over my mouth. Belching and burping are common in me. I have pressure or fullness in my upper abdomen for a few hours."
229,peptic ulcer disease,"I unknowingly lose weight and find it difficult to gain weight. To relieve the pain and discomfort I feel, I take antacids. My mouth hurts so much."
230,peptic ulcer disease,"On occasion, throughout the day or at night, I have burning in my upper abdomen. I frequently get extreme nauseous episodes, heartburn, and indigestion."
231,peptic ulcer disease,"I have both bloating and unease. I no longer like eating because I've been losing weight. I sometimes vomit blood and have tarry, black stools."
232,peptic ulcer disease,I frequently get swallowing issues and the sensation that food is getting stuck in my throat. I regularly belch and feel bloated. My aftertaste is unpleasant all the time.
233,peptic ulcer disease,"My bloody stools have caused me to lose a lot of things, including iron and bloos. I now have anaemia as a result, and I typically feel rather weak."
234,peptic ulcer disease,"Both my appetite and ongoing hunger are fierce. There are times when my stomach hurts and cramps. Following a meal, I have very painful gas and bloating."
235,peptic ulcer disease,Constipated and diarrheal bowel motions have been happening to me. I frequently have a lack of energy and appetite.
236,peptic ulcer disease,"My stomach only feels worse when I stoop or recline. After eating particular meals, such as spicy or acidic cuisine, I have discomfort. This occasionally causes me to have loose stools."
237,peptic ulcer disease,"I have a stomach ache that keeps me from falling or staying asleep. After using the restroom, I feel worn out and lose interest in food. I'm constantly pretty anxious."
238,peptic ulcer disease,"My mouth is filled with an acidic, sour flavour. Burping and belching are frequent in me. For a few hours, my upper abdomen has felt pressured or full."
239,peptic ulcer disease,I inadvertently lose weight and have a hard time gaining it back. I use antacids to get rid of the pain and discomfort I experience. It aches so much in my mouth.
240,peptic ulcer disease,"I occasionally have burning in my upper abdomen throughout the day or at night. I regularly get severe heartburn, indigestion, and nausea."
241,peptic ulcer disease,"I'm feeling both bloated and uneasy. Because I've been losing weight, I no longer like eating. I occasionally get tarry, black stools and blood in my vomit."
242,peptic ulcer disease,"I regularly have trouble swallowing, and I sometimes feel like food is becoming trapped in my throat. I frequently feel bloated and belch. Every time, I have a bad aftertaste."
243,peptic ulcer disease,"I've lost a lot of stuff because of my bloody stools, including iron and bloos. As a result, I now have anaemia and generally feel rather weak."
244,peptic ulcer disease,I have a strong appetite and am constantly hungry. My stomach occasionally aches and cramps. I have really painful gas and bloating after eating.
245,peptic ulcer disease,I've been experiencing bowel movements that are both constipated and diarrhoeic. I often lack the will to eat and energy.
246,peptic ulcer disease,"Only when I hunch down or lie down does my stomach hurt more. I have pain after eating certain foods, such as hot or acidic food. I occasionally get loose stools as a result of this."
247,peptic ulcer disease,I can't get to sleep or remain asleep because I have a stomach pain. I get exhausted after using the bathroom and stop being hungry. I worry a lot of the time.
248,peptic ulcer disease,"My mouth is filled with a sour, acidic flavour. I have frequent belching and burping. My upper abdomen has felt pressed in or full for the past few hours."
249,peptic ulcer disease,"I unintentionally lose weight and find it challenging to gain it back. To relieve the pain and discomfort I feel, I take antacids. My mouth hurts so severely right now."
250,diabetes,I have increased thirst and frequent urination. I often have a dry mouth and throat. Recently I have been having increased hunger and appetite
251,diabetes,I have blurred vision and it only seems to be getting worse. I feel fatigued and tired all the time. I also feel very dizzy and light headed at times
252,diabetes,I have a dry mouth and throat. I also have been experiencing an increased appetite and hunger. However I do feel very tired at times
253,diabetes,I have slow healing of wounds and cuts. I have this tingling sensation in my hand and numbness in both my hands and feet
254,diabetes,I have mood changes and have difficulty concentrating. My mind feels hazy and foggy at times and it gets difficult to do even regular chores
255,diabetes,I have a feeling of tremors and muscle twitching. I have decreased sense of smell or taste and I feel fatigued. Sometimes I have a feeling of rapid hearbeat or palipatations
256,diabetes,I have rashes and skin irritations especially in the folds of the skin. There is also very slow healing of any cuts and bruises I have on my skin
257,diabetes,I have a frequent need to urinate and often have these uncontrollable urges. I feel dizzy and often confused. I have also been loss of visuals
258,diabetes,I have difficulty breathing especially during physical activity. I have unusual sweating and flushing. I frequently get yeast infections
259,diabetes,I have persistent dry cough. My infections dont seem to be healing and I have palpitations. I also have this problem of sore throat that does seem to go away
260,diabetes,"I'm drinking more water and urinating more frequently. My throat and mouth are frequently dry. Recently, my appetite and hunger have both grown."
261,diabetes,"My vision is foggy, and it seems to be growing worse. I'm constantly feeling worn out and exhausted. Additionally, I occasionally have severe lightheadedness and dizziness."
262,diabetes,My throat and mouth are dry. I've also been feeling more hungry and more hungry. But sometimes I do feel quite exhausted.
263,diabetes,I have a sluggish wound and reduced healing rate. My hands and feet are both numb and have this tingling sensation.
264,diabetes,"I struggle to focus and have emotional swings. At times, my head seems cloudy and foggy, making it challenging for me to do even simple tasks."
265,diabetes,I feel my muscles trembling and shaking. I feel worn out and my senses of taste and smell have diminished. Sometimes I have palpitations or a quick heartbeat.
266,diabetes,"I experience skin irritations and rashes, especially in my skin's creases. Any wounds and bruises I have on my skin also heal quite slowly."
267,diabetes,I frequently feel the want to urinate and frequently have these strong cravings. I frequently feel woozy and bewildered. I've also had sight loss.
268,diabetes,"I have trouble breathing, especially when exercising. I'm flushed and sweating in an unexpected way. I have yeast infections a lot."
269,diabetes,"I have a chronic dry cough. I have palpitations and my infections don't appear to be getting better. I also have a painful throat issue, although it does seem to go away."
270,diabetes,Both my water intake and frequency of urination have increased. My mouth and throat regularly feel dry. My appetite and hunger have both increased recently.
271,diabetes,"I have blurry vision, and it seems to be getting worse. I'm continuously fatigued and worn out. I also occasionally have acute lightheadedness and vertigo."
272,diabetes,"My mouth and throat are dry. Additionally, I've been growing increasingly hungry. But on occasion, I do feel rather worn out."
273,diabetes,My wound is healing slowly and at a slower rate. My hands and feet are numb and tingling at the same time.
274,diabetes,"I have trouble focusing, and my emotions fluctuate. My brain might seem murky and foggy at times, making it difficult for me to complete even straightforward chores."
275,diabetes,"My body is shaking and trembling. My senses of taste and smell have gotten weaker, and I feel exhausted. I occasionally have palpitations or a rapid pulse."
276,diabetes,"I have rashes and skin irritations, especially in the crevices of my skin. My skin bruises and cuts also take a long time to heal."
277,diabetes,I often feel the want to urinate and experience these intense desires. I often feel dizzy and confused. I also lost my sight.
278,diabetes,"I have respiratory issues, especially when doing out. Unexpectedly, I'm sweating and flushed. I frequently have yeast infections and urinary tract infections"
279,diabetes,"I constantly have a dry cough. My infections don't seem to be healing, and I have palpitations. My throat hurts occasionally, but it does appear to get better."
280,diabetes,"I've been drinking more water and urinating more frequently. My throat and mouth frequently feel dry. Recently, both my hunger and appetite have grown."
281,diabetes,"My vision is foggy, and it appears to be growing worse. I feel exhausted and worn out all the time. I also have severe dizziness and lightheadedness on occasion."
282,diabetes,"My throat and mouth are dry. I've also been getting hungry more and more. I do, however, occasionally feel rather exhausted."
283,diabetes,My wound is recovering more slowly now. Both my hands and feet are tingling and going numb. I feel very weak
284,diabetes,"My emotions change, and I have difficulties focusing. At times, my mind might be cloudy and hazy, making it challenging for me to do even simple tasks."
285,diabetes,"My entire body is trembling and shaky. I've lost my ability to taste and smell, and I'm worn out. I sometimes get a racing heart or palpitations."
286,diabetes,"I get skin irritations and rashes, especially in my skin's crevices. Cuts and bruises on my skin also take a while to heal."
287,diabetes,"I frequently feel the want to urinate and have these strong cravings. I get woozy and disoriented a lot. Moreover, I have lost my vision considerably"
288,diabetes,"I have breathing problems, especially when I'm outside. I'm suddenly flushed and perspiring. I experience yeast infections and urinary tract infections rather regularly."
289,diabetes,"I have a dry cough that never stops. I have palpitations and my infections don't appear to be getting better. Sometimes my throat hurts, but it seems to get better."
290,diabetes,Both my water intake and frequency of urination have increased. My mouth and throat feel dry a lot. My hunger and appetite have both increased recently.
291,diabetes,"My vision is blurry, and it feels like it's getting worse. All the time, I feel worn out and fatigued. I occasionally have extreme lightheadedness and vertigo as well."
292,diabetes,"My mouth and throat are dry. Additionally, I've been growing increasingly hungry. However, I do get periodic bouts of exhaustion."
293,diabetes,My wound is healing more slowly these days. My feet and hands are tingling and becoming numb. I feel really fragile.
294,diabetes,"My emotions fluctuate, and it's hard for me to concentrate. My mind can be foggy and foggy at times, making it difficult for me to perform even simple chores."
295,diabetes,"I'm shaking and trembling all over. I've lost my sense of taste and smell, and I'm exhausted. I occasionally get palpitations or a speeding heart."
296,diabetes,"Particularly in the crevices of my skin, I have skin rashes and irritations. My skin bruises and cuts take a while to heal as well."
297,diabetes,I regularly experience these intense urges and the want to urinate. I frequently feel drowsy and lost. I've also significantly lost my vision.
298,diabetes,"I have trouble breathing, especially outside. I start to feel hot and start to sweat. I frequently have urinary tract infections and yeast infections."
299,diabetes,"I constantly sneeze and have a dry cough. My infections don't seem to be healing, and I have palpitations. My throat does ache occasionally, but it usually gets better."
0,flu,"I've had a sudden fever, chills, and body aches. My whole body feels sore, and I'm extremely tired."
1,flu,"I have a runny nose, sore throat, and a headache. I've also been coughing quite a bit."
2,flu,"Fever hit me hard out of nowhere. I feel weak and can barely get out of bed."
3,flu,"My muscles are aching all over, and I can't stop shivering. I feel exhausted."
4,flu,"I'm sneezing constantly, have a sore throat, and feel a tightness in my chest."
5,flu,"I've got a pretty high fever, and my joints hurt like crazy. I'm coughing up some mucus too."
6,flu,"I feel like I got hit by a truck. I'm sweating, my head is pounding, and my throat is raw."
7,flu,"I can't stop coughing and my whole body feels sore. I've been running a fever since yesterday."
8,flu,"The fever keeps coming and going. My back aches, and my nose is stuffed."
9,flu,"My throat burns when I swallow, my head hurts, and I’m coughing up phlegm."
10,flu,"My body temperature is up, and I'm having chills followed by sweats. I'm very tired."
11,flu,"I have a persistent dry cough, nasal congestion, and I feel extremely fatigued."
12,flu,"Woke up shivering with a terrible headache. I can’t concentrate and feel nauseated."
13,flu,"I’ve got swollen glands, a sore throat, and my whole body is sore. Fever is fluctuating."
14,flu,"My chest hurts when I breathe in deeply. I’ve got the chills and my appetite is gone."
15,flu,"I feel weak and dizzy, with a fever and non-stop sneezing. My nose is running a lot."
16,flu,"I’ve had a fever for two days, and now I’m coughing up greenish mucus. My muscles ache."
17,flu,"My throat feels raw, and my body aches everywhere. I can’t get warm, even with blankets."
18,flu,"My skin feels sensitive to touch, and I’ve been coughing nonstop. I’m also very tired."
19,flu,"I’ve got chills, fatigue, and a deep cough. My body aches are making it hard to move."
20,flu,"My fever is making me sweat buckets, and my whole body is sore and stiff."
21,flu,"Woke up with a burning throat, watery eyes, and aching limbs. Feel totally out of it."
22,flu,"Been coughing and sneezing all day. Fever and fatigue are setting in fast."
23,flu,"My sinuses are clogged, and my chest feels tight when I breathe. I have chills too."
24,flu,"I’m extremely weak, and my fever keeps spiking. I’ve also got a nasty cough."
25,flu,"My muscles ache, my throat is sore, and I’m constantly tired. Fever’s been up for a while."
26,flu,"My nose is blocked, and I’ve been coughing up thick mucus. Body aches won’t go away."
27,flu,"I’ve got chills even under heavy blankets. My cough is dry, and my throat hurts."
28,flu,"Fatigue hit me hard, and my head is pounding. I’ve also been feeling nauseous."
29,flu,"Fever started last night, and now my whole body is aching. Nose is stuffed up too."
30,flu,"My voice is hoarse, and every muscle hurts. I've been sneezing and coughing all day."
31,flu,"My joints are stiff, and I’m sweating through my clothes. Fever is high."
32,flu,"I’ve been coughing, sneezing, and have a constant headache. I feel drained."
33,flu,"My chest feels heavy, and I’m short of breath. Fever and sore throat showed up too."
34,flu,"My eyes are watery, throat hurts, and I’ve been stuck in bed with chills."
35,flu,"My sinuses are completely blocked, and my body aches make it hard to move."
36,flu,"I’ve got muscle pain, dry cough, and chills that won’t go away. So tired all the time."
37,flu,"Started with a sore throat, now my head hurts and I’ve got a fever and body aches."
38,flu,"My stomach feels upset, and my body is sore. Fever and chills just started."
39,flu,"I’ve been coughing up mucus and have a fever. My body is sore from head to toe."
40,flu,"My chest burns when I cough. I’ve got chills, fever, and feel super dizzy."
41,flu,"I’m sweating, shivering, and sneezing a lot. My whole body aches."
42,flu,"My fever spiked quickly, and now I feel weak and nauseated. My throat is sore."
43,flu,"Coughing a lot with chest pain. My joints hurt, and I can’t stay awake for long."
44,flu,"Started with congestion, now I’ve got a fever and my muscles are sore."
45,flu,"Fever, chills, and a dry cough came on fast. I can barely eat or drink."
46,flu,"My throat’s sore, I’ve been sneezing, and my body feels like it’s been through a workout."
47,flu,"My ears feel clogged, my throat hurts, and I’ve got a low-grade fever and fatigue."
48,flu,"I’m sweating one minute and freezing the next. My head and muscles ache badly."
49,flu,"Constantly blowing my nose, with fever and deep aches in my legs and back."
50,covid-19,"I’ve lost my sense of smell and taste completely. I also have a dry cough and fatigue."
51,covid-19,"My throat is sore, I’ve been coughing a lot, and I feel extremely tired with muscle aches."
52,covid-19,"Started with a fever and now I can’t smell anything. My chest feels tight when I breathe."
53,covid-19,"I have a persistent dry cough and feel like I’ve run a marathon. No energy at all."
54,covid-19,"My temperature is high, I feel dizzy, and I’ve lost my appetite. Breathing feels shallow."
55,covid-19,"I have chills, body aches, and can’t smell or taste anything. My cough is getting worse."
56,covid-19,"I feel short of breath doing simple tasks, and I’ve been running a low-grade fever all day."
57,covid-19,"I’ve been coughing, sneezing, and now I can’t taste food at all. Feeling very run down."
58,covid-19,"Fatigue hit me hard, and I’ve had a headache for two days straight. Smell is gone."
59,covid-19,"I’m wheezing slightly, with tightness in my chest and no sense of taste. Fever comes and goes."
60,covid-19,"My cough is dry but constant. I’ve got a fever and just feel really out of it."
61,covid-19,"I feel hot and cold in waves. My throat is sore, and I lost my sense of smell suddenly."
62,covid-19,"Woke up with a bad headache and a tight chest. I can’t smell my coffee at all."
63,covid-19,"I feel super tired, like I haven’t slept in days. My nose is fine but my throat burns."
64,covid-19,"I have shortness of breath and body aches, plus my food tastes like nothing."
65,covid-19,"I keep coughing and my lungs feel tight. My body is sore, and I’ve got no energy."
66,covid-19,"Sore throat, chills, and now my taste is totally gone. Even spicy food tastes bland."
67,covid-19,"Fever has been on and off, and I’ve completely lost my smell. My chest feels heavy."
68,covid-19,"Started with a headache and now my nose is clear but I can’t taste anything."
69,covid-19,"Cough, chills, and body aches came fast. Lost smell on day two. Feeling wiped out."
70,covid-19,"I’ve been lightheaded, coughing, and food has zero flavor now. Tired all the time."
71,covid-19,"I get winded climbing stairs, and I can’t smell shampoo or taste toothpaste."
72,covid-19,"Fever and fatigue are my main symptoms, but I also lost my sense of smell."
73,covid-19,"My cough keeps me up at night. I’ve also had chest discomfort and no appetite."
74,covid-19,"Everything smells weird or not at all. My throat is raw, and I’m very tired."
75,covid-19,"I’ve had a tight chest and constant fatigue. I can’t smell my cologne anymore."
76,covid-19,"Started with a mild sore throat, now I’m coughing, and nothing tastes right."
77,covid-19,"I’ve got chills, chest pressure, and total loss of taste. I feel extremely tired."
78,covid-19,"I can’t breathe deeply without coughing. I’m exhausted and have no sense of smell."
79,covid-19,"I’ve been dizzy and sweating, with a strange pressure in my chest. No taste or smell."
80,covid-19,"Cough is dry and persistent. My head hurts and I can’t taste anything I eat."
81,covid-19,"Felt fine yesterday. Now I’m exhausted, can’t smell anything, and my chest is tight."
82,covid-19,"Taste is gone and smell is fading. My throat is sore and I’m running a fever."
83,covid-19,"My symptoms are mild but odd—no taste, slight fever, and I’m very lethargic."
84,covid-19,"I’ve been coughing for days, my chest feels tight, and I can’t even smell garlic."
85,covid-19,"Woke up breathless and drenched in sweat. I’ve lost all taste and smell."
86,covid-19,"My body hurts, and I feel like I’m breathing through a straw. Food has no flavor."
87,covid-19,"I feel drained even after sleeping all night. My cough is dry and taste is gone."
88,covid-19,"Fatigue is overwhelming, and I haven’t been able to taste anything in three days."
89,covid-19,"Cough is dry and frequent. My chest feels heavy, and smells are nonexistent."
90,covid-19,"I have brain fog, chills, and I can’t enjoy food at all—no flavor, no smell."
91,covid-19,"Breathing feels labored even at rest. I’m sweating and I can’t taste or smell a thing."
92,covid-19,"Coughing, no energy, and everything tastes like cardboard. Not hungry at all."
93,covid-19,"I’m coughing hard, and I can’t smell or taste anything. I feel weak and unwell."
94,covid-19,"Chills, sore throat, and complete loss of smell and taste hit me all at once."
95,covid-19,"I’ve been feverish and lightheaded, with a tight chest and no sense of taste."
96,covid-19,"It feels like the flu but with no taste or smell. My whole body is exhausted."
97,covid-19,"Can’t stop coughing and I feel like there’s pressure in my lungs. Lost all sense of smell."
98,covid-19,"Fever and fatigue were first, now I’ve lost my smell. My chest feels heavy when I breathe."
99,covid-19,"I feel short of breath, and my sense of taste vanished overnight. Cough is worsening."
100,strep throat,"My throat hurts so bad I can barely swallow. I also have a high fever and chills."
101,strep throat,"I’ve got white spots on my tonsils and my neck is sore to the touch."
102,strep throat,"My throat pain is intense and came on quickly. I feel really weak and feverish."
103,strep throat,"It hurts to swallow anything, and my glands are swollen. No cough though."
104,strep throat,"There’s a scratchy pain in my throat, and I’ve had a fever since last night."
105,strep throat,"My tonsils are red and swollen with white patches. I feel really tired and achy."
106,strep throat,"Swallowing feels like razor blades. My lymph nodes are super swollen."
107,strep throat,"I don’t have a cough, but my throat is extremely sore and I’ve got a fever."
108,strep throat,"My voice is hoarse, and my throat is inflamed with red streaks and white spots."
109,strep throat,"Every time I eat or drink, it burns going down. My glands are painful too."
110,strep throat,"Woke up with a really sore throat and pain when swallowing. I also feel feverish."
111,strep throat,"Fever came on quickly and my throat is very swollen. I can barely talk."
112,strep throat,"My tonsils look disgusting—red and covered in pus. My whole body aches."
113,strep throat,"Severe throat pain with no runny nose. I’ve been running a temperature all day."
114,strep throat,"It hurts to yawn or open my mouth wide. My throat and neck are so sore."
115,strep throat,"I’ve got a headache, a fever, and my throat feels raw. No cough at all."
116,strep throat,"My breath smells awful and my throat feels tight. Tonsils are swollen and patchy."
117,strep throat,"My sore throat is intense, and I’ve been feeling nauseous with a mild fever."
118,strep throat,"Fever and chills hit hard, and my throat feels swollen shut. It’s painful to talk."
119,strep throat,"My uvula looks red and inflamed, and my tonsils are covered in white dots."
120,strep throat,"My neck is stiff and my throat pain is unbearable. No congestion or cough."
121,strep throat,"I’ve got a red rash on my chest along with a super sore throat and fever."
122,strep throat,"Swollen glands, red throat, and no energy at all. I can’t swallow anything solid."
123,strep throat,"Sore throat and fever started yesterday. My tonsils are red and have pus on them."
124,strep throat,"Burning throat and a fever that won’t go away. My glands are tender and swollen."
125,strep throat,"My throat is swollen, and it’s hard to talk. I feel warm and ache everywhere."
126,strep throat,"The pain in my throat is sharp and constant. I also have a low-grade fever."
127,strep throat,"I’m shivering, my throat feels raw, and my tonsils are huge and patchy."
128,strep throat,"No nasal issues, but my throat is on fire and I’ve got a fever and headache."
129,strep throat,"I’ve been in bed all day with throat pain and chills. Swollen lymph nodes too."
130,strep throat,"Feels like strep—I’ve had it before. Pain when swallowing, fever, no cough."
131,strep throat,"Every swallow feels like glass. My temperature’s up and my throat is red and raw."
132,strep throat,"Red, bumpy rash on my body and a really sore throat. I’m also super tired."
133,strep throat,"Swollen tonsils with streaks of pus. I’ve been hot and cold all day."
134,strep throat,"Can’t eat or drink—it hurts too much. My neck feels swollen and tender."
135,strep throat,"I feel fine otherwise, but my throat pain is severe and I’ve got a slight fever."
136,strep throat,"Tonsils look terrible—white spots, swollen, and I’ve been running a fever since morning."
137,strep throat,"My throat is red and painful, but I don’t have a cough or runny nose."
138,strep throat,"I’ve had a fever and sore throat for two days. My neck feels swollen and stiff."
139,strep throat,"No congestion, just severe throat pain and a headache. My tonsils are inflamed."
140,strep throat,"Swollen tonsils with white patches and tender lymph nodes. I feel exhausted."
141,strep throat,"My voice is gone and my throat is inflamed. Fever’s been high since last night."
142,strep throat,"Red tonsils with visible white spots. Pain when speaking and difficulty swallowing."
143,strep throat,"Sharp pain every time I swallow. I also have chills and feel nauseous."
144,strep throat,"Feels like I swallowed sandpaper. My neck hurts and I’ve had a mild fever."
145,strep throat,"Sore throat came on fast, no cough or runny nose, just fever and swollen glands."
146,strep throat,"Every time I swallow, it hurts worse. I’m hot, tired, and my tonsils look gross."
147,strep throat,"Painful throat and high fever, but no cold symptoms. Neck is tender to touch."
148,strep throat,"I’ve got white spots on my tonsils, pain when eating, and a fever that won’t break."
149,strep throat,"My throat feels raw and scratchy. I can’t swallow without pain and I feel weak."
150,tuberculosis,"I’ve been coughing for weeks now, and sometimes I see streaks of blood in the mucus."
151,tuberculosis,"My chest hurts when I breathe deeply, and I’ve had a low-grade fever every night."
152,tuberculosis,"I keep losing weight without trying. I also have night sweats and a persistent cough."
153,tuberculosis,"My cough won’t go away and I feel extremely tired all the time. I’m also sweating at night."
154,tuberculosis,"I’ve had a fever off and on for two weeks, with chest tightness and a bad cough."
155,tuberculosis,"I feel breathless just walking around, and I’ve been coughing up thick mucus for days."
156,tuberculosis,"The cough is dry during the day, but I wake up at night coughing and drenched in sweat."
157,tuberculosis,"I’ve lost my appetite, feel tired all the time, and my cough is getting worse."
158,tuberculosis,"My back and chest ache, and my cough has gotten more intense lately."
159,tuberculosis,"The nights are the worst—soaked in sweat and coughing nonstop. I feel drained."
160,tuberculosis,"I’ve had a chronic cough and I’m always short of breath. My energy is completely gone."
